Date,Price,Open,High,Low,Chg%
2019-08-01,1461.5,1450.8,1485.6,1443.3,-0.0033
2019-08-02,1485.3,1476.2,1476.2,1476.2,0.0163
2019-08-05,1502.6,1487.4,1505,1487.4,0.0116
2019-08-06,1509.7,1507.2,1511.1,1498.6,0.0047
2019-08-07,1544.6,1510.6,1547.7,1510.6,0.0231
2019-08-08,1535,1533,1542.1,1532.6,-0.0062
2019-08-09,1534.5,1542.8,1543.8,1535,-0.0003
2019-08-12,1543,1536,1550.1,1526.4,0.0055
2019-08-13,1540.7,1556.2,1571.7,1523.1,-0.0015
2019-08-14,1554,1538.5,1553.1,1532.6,0.0086
2019-08-15,1556.7,1553,1561.2,1546,0.0017
2019-08-16,1549.2,1557.4,1557.7,1541.3,-0.0048
2019-08-19,1537.2,1543.9,1543.9,1531,-0.0077
2019-08-20,1541.3,1530.2,1540.7,1530.2,0.0027
2019-08-21,1541.5,1532.7,1540.6,1532.7,0.0001
2019-08-22,1534.4,1534.3,1538.8,1530.5,-0.0046
2019-08-23,1563.5,1539,1563.5,1537.3,0.019
2019-08-26,1563.1,1584.5,1584.5,1563.2,-0.0003
2019-08-27,1578,1566.2,1579.3,1564.6,0.0095
2019-08-28,1575.3,1572.3,1578,1571.6,-0.0017
2019-08-29,1564,1571.9,1578.8,1562,-0.0072
2019-08-30,1557.2,1564.1,1566.9,1555,-0.0043
2019-09-01,1538.05,1535.25,1542.9,1535.25,-0.0123
2019-09-02,1535.15,1537.95,1540.05,1528.15,-0.0019
2019-09-03,1583.2,1562.8,1583.9,1561.2,0.0313
2019-09-04,1587.4,1582.7,1590.7,1572,0.0027
2019-09-05,1552.9,1579.5,1584.1,1544.9,-0.0217
2019-09-06,1543.3,1551,1559.9,1539.2,-0.0062
2019-09-09,1539.6,1540.1,1546.6,1534.1,-0.0024
2019-09-10,1528.1,1531.9,1532.6,1524.9,-0.0075
2019-09-11,1532.4,1528.8,1534.4,1528.8,0.0028
2019-09-12,1537.8,1530.4,1558.6,1530.4,0.0035
2019-09-13,1530.7,1543.4,1543.4,1525.6,-0.0046
2019-09-16,1542.3,1542.6,1546.5,1536.4,0.0076
2019-09-17,1544.1,1538.8,1542.3,1538.8,0.0012
2019-09-18,1546.1,1538.9,1549,1530.4,0.0013
2019-09-19,1536.4,1528.8,1540.4,1528.8,-0.0063
2019-09-20,1545.3,1537.8,1553.5,1537.8,0.0058
2019-09-23,1561.6,1556.6,1562.5,1556.6,0.0105
2019-09-24,1570.1,1560.1,1573,1554.9,0.0054
2019-09-25,1542,1572,1572,1539.1,-0.0179
2019-09-26,1545,1538.9,1547,1538,0.0019
2019-09-27,1536.1,1538.3,1538.3,1525.7,-0.0058
2019-09-30,1502.3,1533,1533,1500.1,-0.022
2019-10-01,1518,1502.6,1520,1499,0.0105
2019-10-02,1536.8,1512.8,1536.3,1509.9,0.0124
2019-10-03,1541.3,1536.8,1551.8,1535.2,0.0029
2019-10-04,1540.7,1541.3,1541.3,1530.2,-0.0004
2019-10-07,1532.5,1538.9,1538.9,1522.2,-0.0053
2019-10-08,1531.9,1524.2,1540,1522.6,-0.0004
2019-10-09,1541.1,1539.7,1543,1535,0.006
2019-10-10,1529.7,1548,1548,1526,-0.0074
2019-10-11,1517.8,1533.7,1534.6,1508,-0.0078
2019-10-14,1527.1,1529,1530,1524.4,0.0061
2019-10-15,1513.1,1522.9,1524.5,1513,-0.0092
2019-10-16,1523.4,1515.5,1522.2,1510,0.0068
2019-10-17,1527.8,1519.9,1527.6,1519.9,0.0029
2019-10-18,1523,1526.1,1526.1,1519.5,-0.0031
2019-10-21,1517.3,1524.9,1524.9,1515,-0.0037
2019-10-22,1516.6,1517.3,1519,1515,-0.0005
2019-10-23,1524.9,1522,1526.1,1522,0.0055
2019-10-24,1533.9,1524.3,1534.7,1522,0.0059
2019-10-25,1535.1,1537.5,1549.9,1535,0.0008
2019-10-28,1525.8,1535.7,1536.2,1523.5,-0.0061
2019-10-29,1520.6,1524.2,1524.2,1515.5,-0.0034
2019-10-30,1526.5,1520.8,1526.5,1513.2,0.0039
2019-10-31,1544,1527,1545,1527,0.0115
2019-11-01,1541.3,1542.1,1545,1538,-0.0017
2019-11-04,1541.6,1544.8,1544.8,1541,0.0002
2019-11-05,1514.5,1535,1535,1513,-0.0176
2019-11-06,1523.9,1516.7,1525.4,1516.1,0.0062
2019-11-07,1497.7,1520.1,1520.1,1495.1,-0.0172
2019-11-08,1496.3,1500.5,1503,1488.8,-0.0009
2019-11-11,1488,1494,1494,1480.1,-0.0055
2019-11-12,1484.2,1487.8,1488.5,1480,-0.0026
2019-11-13,1493.9,1489.9,1498.1,1489.9,0.0065
2019-11-14,1504,1495.1,1504.7,1494.8,0.0068
2019-11-15,1499.1,1496.3,1499.9,1495.9,-0.0033
2019-11-18,1502.4,1498.4,1502.8,1488.8,0.0022
2019-11-19,1504.8,1501.3,1506.1,1497,0.0016
2019-11-20,1504.5,1505.5,1509.2,1498,-0.0002
2019-11-21,1494,1505.5,1505.7,1494,-0.007
2019-11-22,1494.4,1497.7,1502.3,1492,0.0003
2019-11-25,1488.1,1490.9,1492,1485.2,-0.0042
2019-11-26,1491,1484.3,1492,1481,0.0019
2019-11-27,1484.4,1489.2,1490.2,1483.9,-0.0044
2019-11-28,1462.25,1463.25,1464.55,1460.75,-0.0149
2019-11-29,1496.6,1488,1495.4,1484.2,0.0235
2019-12-02,1493.1,1494,1495.3,1485,-0.0023
2019-12-03,1508.6,1491.1,1510.3,1491.1,0.0104
2019-12-04,1504.5,1509.1,1513.5,1502.5,-0.0027
2019-12-05,1507.5,1505,1508,1503,0.002
2019-12-06,1489.9,1503,1506,1488,-0.0117
2019-12-09,1489.8,1493.2,1493.2,1489.4,-0.0001
2019-12-10,1493.2,1490.6,1496,1489.7,0.0023
2019-12-11,1500.1,1500,1507,1497.5,0.0046
2019-12-12,1497.5,1511.2,1514,1494.1,-0.0017
2019-12-13,1506.9,1493,1507.9,1493,0.0063
2019-12-16,1506.7,1505.4,1509.4,1503.9,-0.0001
2019-12-17,1506.8,1505.8,1510,1505,0.0001
2019-12-18,1504.3,1506.4,1508.5,1501.7,-0.0017
2019-12-19,1510,1505.4,1510.4,1503.5,0.0038
2019-12-20,1506.4,1508.1,1510,1505.2,-0.0024
2019-12-23,1514.4,1510.7,1514.9,1510.7,0.0053
2019-12-24,1530.5,1518.6,1530.1,1518.6,0.0106
2019-12-25,1504.05,1504.4,1504.4,1502.15,-0.0173
2019-12-26,1540.3,1528.9,1543,1528.4,0.0241
2019-12-27,1544.4,1540.7,1545,1540,0.0027
2019-12-30,1545.4,1543.9,1545.5,1540.1,0.0006
2019-12-31,1550.6,1546.7,1555,1546.4,0.0034
2020-01-01,1520.95,1520.85,1523.95,1520.85,-0.0191
2020-01-02,1555.2,1548.7,1559.5,1548.2,0.0225
2020-01-03,1579.6,1561.6,1583.6,1561.6,0.0157
2020-01-06,1596.1,1590.2,1615.3,1590,0.0104
2020-01-07,1601.3,1594.5,1605.5,1586.5,0.0033
2020-01-08,1587,1603.3,1637.9,1581.5,-0.0089
2020-01-09,1581.4,1583,1587.5,1570.2,-0.0035
2020-01-10,1587,1577.6,1589.6,1574.1,0.0035
2020-01-13,1577.5,1586.8,1586.8,1574.9,-0.006
2020-01-14,1571.2,1573.2,1573.9,1563.4,-0.004
2020-01-15,1580.3,1575.9,1582.2,1573.4,0.0058
2020-01-16,1576.9,1580.4,1583.4,1575,-0.0022
2020-01-17,1587.2,1578.6,1588,1577.1,0.0065
2020-01-19,1557.05,1557.4,1559.05,1556.45,-0.019
2020-01-20,1561.25,1557.2,1562.7,1556.65,0.0027
2020-01-21,1584.7,1584,1593.8,1573.6,0.015
2020-01-22,1583.5,1583.1,1585.5,1577.6,-0.0008
2020-01-23,1592.1,1585,1593.5,1580.1,0.0054
2020-01-24,1599,1589.1,1601.4,1584,0.0043
2020-01-27,1604.6,1610,1612.8,1602.8,0.0035
2020-01-28,1596.9,1606.7,1607.1,1593.4,-0.0048
2020-01-29,1597.9,1594.5,1603.6,1589.3,0.0006
2020-01-30,1610.7,1601.6,1612,1599,0.008
2020-01-31,1609.4,1599.7,1615.3,1597.7,-0.0008
2020-02-03,1604,1618.8,1619.6,1595,-0.0034
2020-02-04,1577.5,1602.3,1602.3,1576,-0.0165
2020-02-05,1584.7,1579.4,1587,1573,0.0046
2020-02-06,1591.7,1580.7,1592.4,1579.3,0.0044
2020-02-07,1595,1591,1598.3,1588.4,0.0021
2020-02-10,1600.7,1599.5,1601.5,1594.2,0.0036
2020-02-11,1591.1,1597.3,1597.9,1587.1,-0.006
2020-02-12,1592.4,1590.8,1593.9,1587.5,0.0008
2020-02-13,1599.6,1594.4,1602,1594,0.0045
2020-02-14,1606.9,1601,1608.4,1597.3,0.0046
2020-02-16,1586.25,1585.5,1586.25,1583.45,-0.0129
2020-02-17,1587.05,1586.15,1588.45,1581.85,0.0005
2020-02-18,1624,1605,1628.3,1603.5,0.0233
2020-02-19,1632.2,1625,1634.8,1623.3,0.005
2020-02-20,1640.8,1634,1645.5,1627.7,0.0053
2020-02-21,1669.1,1645.5,1671.2,1642.4,0.0172
2020-02-24,1697.1,1673.3,1711.8,1673.3,0.0168
2020-02-25,1670.2,1681.6,1681.6,1650,-0.0159
2020-02-26,1662.9,1656.4,1676.7,1646.7,-0.0044
2020-02-27,1661.4,1668,1680.3,1656,-0.0009
2020-02-28,1583.6,1667.1,1667.1,1582,-0.0468
2020-03-02,1609.7,1609.1,1626,1593.9,0.0165
2020-03-03,1658.8,1606.5,1663.8,1606.5,0.0305
2020-03-04,1656.5,1660.1,1661.1,1647.3,-0.0014
2020-03-05,1680.4,1653.4,1687.2,1653,0.0144
2020-03-06,1683,1683.6,1703.6,1657.7,0.0015
2020-03-09,1684.1,1700,1712.1,1668.1,0.0007
2020-03-10,1669,1675,1679.3,1651.5,-0.009
2020-03-11,1650.8,1657.9,1677.6,1641.7,-0.0109
2020-03-12,1598.8,1648.6,1655.2,1568.7,-0.0315
2020-03-13,1524.9,1592.6,1604.2,1514.3,-0.0462
2020-03-16,1493.8,1573,1578.6,1458.8,-0.0204
2020-03-17,1534.1,1504.5,1561.5,1476.3,0.027
2020-03-18,1487.1,1547,1551.1,1485.2,-0.0306
2020-03-19,1489.4,1496.6,1508,1476.9,0.0015
2020-03-20,1495.1,1468,1530,1468,0.0038
2020-03-23,1581.4,1520,1583.7,1498.9,0.0577
2020-03-24,1663,1578,1691.4,1578,0.0516
2020-03-25,1633.3,1688,1695,1607.5,-0.0179
2020-03-26,1662,1639.6,1678,1615,0.0176
2020-03-27,1655,1653.6,1659.3,1631.9,-0.0042
2020-03-30,1644.1,1665.7,1672.5,1634.6,-0.0066
2020-03-31,1597.6,1640.1,1642.2,1590.8,-0.0283
2020-04-01,1592.5,1580,1611,1577.7,-0.0032
2020-04-02,1638.9,1607,1645.2,1596.7,0.0291
2020-04-03,1646.5,1639,1651.5,1625.3,0.0046
2020-04-06,1693.1,1649.5,1713.5,1640,0.0283
2020-04-07,1683.7,1713.1,1740.8,1674.3,-0.0056
2020-04-08,1684.1,1680.1,1693.9,1673.9,0.0002
2020-04-09,1753.6,1679.2,1754.3,1679.2,0.0413
2020-04-10,1740.6,1740.6,1740.6,1740.6,-0.0074
2020-04-13,1762.7,1741.6,1773.5,1725,0.0127
2020-04-14,1771.2,1768,1789.5,1750,0.0048
2020-04-15,1744.7,1760.7,1762.7,1736.4,-0.015
2020-04-16,1736.3,1744,1771.2,1727.6,-0.0048
2020-04-17,1702.7,1740.7,1741.3,1695.5,-0.0194
2020-04-20,1715.3,1697.2,1722,1689.2,0.0074
2020-04-21,1692.1,1717.6,1720.8,1670.3,-0.0135
2020-04-22,1743.5,1707.6,1747.1,1700,0.0304
2020-04-23,1751,1741.4,1769.2,1736,0.0043
2020-04-24,1741.7,1754.4,1765.5,1733,-0.0053
2020-04-27,1731.4,1746.7,1753,1726.8,-0.0059
2020-04-28,1731.2,1731.8,1740,1712.7,-0.0001
2020-04-29,1722.4,1735,1741.8,1718,-0.0051
2020-04-30,1704.9,1737,1745,1697.7,-0.0102
2020-05-01,1712,1705.7,1723.1,1688,0.0042
2020-05-04,1725.9,1722.9,1735.5,1711.8,0.0081
2020-05-05,1728,1719,1733.7,1710.5,0.0012
2020-05-06,1704.4,1730.5,1733.4,1698.8,-0.0137
2020-05-07,1743.7,1706.4,1750.5,1704.5,0.0231
2020-05-08,1735.2,1743.5,1752.7,1724.5,-0.0049
2020-05-11,1720.9,1727.7,1734.2,1714.2,-0.0082
2020-05-12,1728,1721.1,1737.2,1717,0.0041
2020-05-13,1737.3,1726.6,1744.5,1721,0.0054
2020-05-14,1762,1743.3,1765.1,1735,0.0142
2020-05-15,1778.7,1760.1,1783,1758,0.0095
2020-05-18,1760.6,1780,1800,1756.2,-0.0102
2020-05-19,1773.4,1763,1779.6,1754.2,0.0073
2020-05-20,1781.7,1777.7,1785.1,1773,0.0047
2020-05-21,1750.4,1778.8,1779.8,1743.8,-0.0176
2020-05-22,1765.6,1755.9,1768.3,1750.6,0.0087
2020-05-24,1730.65,1735.45,1735.9,1729.8,-0.0198
2020-05-25,1727,1730.55,1731.35,1719.25,-0.0021
2020-05-26,1740.5,1761,1768,1734.8,0.0078
2020-05-27,1740.5,1738.8,1743.3,1714.8,0
2020-05-28,1742.7,1737.5,1757.3,1734.3,0.0013
2020-05-29,1765.7,1748.7,1767.1,1740.7,0.0132
2020-06-01,1763.7,1763.1,1774.5,1751.6,-0.0011
2020-06-02,1749.7,1766.2,1771,1743.4,-0.0079
2020-06-03,1723.5,1750.3,1754.1,1707.5,-0.015
2020-06-04,1746.4,1721,1747.3,1718.5,0.0133
2020-06-05,1701.9,1740.2,1741.9,1690.1,-0.0255
2020-06-08,1723.8,1706.1,1726,1700.1,0.0129
2020-06-09,1740.3,1724.9,1747.5,1715.9,0.0096
2020-06-10,1739,1737.7,1767,1732.8,-0.0007
2020-06-11,1757.6,1764.9,1772.6,1746,0.0107
2020-06-12,1755.2,1751.7,1770.5,1746.9,-0.0014
2020-06-15,1744.9,1759.1,1759.6,1724.6,-0.0059
2020-06-16,1754.4,1751.4,1757.5,1739.8,0.0054
2020-06-17,1753.4,1751.5,1756.8,1735.6,-0.0006
2020-06-18,1747.9,1752.9,1765.2,1739.6,-0.0031
2020-06-19,1768.6,1746.6,1775.6,1745.5,0.0118
2020-06-22,1781.7,1780.3,1793.6,1769,0.0074
2020-06-23,1797.1,1780,1801.5,1774,0.0086
2020-06-24,1792.6,1800.4,1810.7,1787.8,-0.0025
2020-06-25,1788.4,1789.3,1796.6,1781.6,-0.0023
2020-06-26,1798.5,1792.5,1804,1772,0.0056
2020-06-29,1800.1,1807.3,1808.6,1795.3,0.0009
2020-06-30,1820.4,1803.7,1823.5,1794,0.0113
2020-07-01,1801.9,1817.5,1827.1,1789.8,-0.0102
2020-07-02,1812,1802.2,1813.9,1788.3,0.0056
2020-07-03,1787.6,1786.9,1788.7,1783.65,-0.0135
2020-07-06,1816.1,1809.3,1821.3,1801.6,0.0159
2020-07-07,1834.3,1817.2,1835,1804.8,0.01
2020-07-08,1850.6,1832.6,1857,1829.1,0.0089
2020-07-09,1833.5,1849.8,1854.6,1829.6,-0.0092
2020-07-10,1831.3,1837,1846.3,1825.5,-0.0012
2020-07-13,1843.7,1831.6,1847.7,1831.6,0.0068
2020-07-14,1841.5,1834.2,1843,1819.3,-0.0012
2020-07-15,1841.6,1839.7,1847.2,1831.9,0.0001
2020-07-16,1826.5,1840.7,1843.7,1819.9,-0.0082
2020-07-17,1833.7,1822.9,1837.6,1821,0.0039
2020-07-20,1840.1,1835.5,1846.1,1830.7,0.0035
2020-07-21,1869.6,1842.5,1870.5,1839.9,0.016
2020-07-22,1892.6,1867.8,1899,1867.8,0.0123
2020-07-23,1917.4,1900,1927.1,1890.4,0.0131
2020-07-24,1925.2,1912.3,1933.6,1908,0.0041
2020-07-27,1955.4,1929,1971.3,1926.8,0.0157
2020-07-28,1963.9,1963.2,2000,1927.5,0.0043
2020-07-29,1976.7,1971.9,1998.4,1955.7,0.0065
2020-07-30,1966.8,1986.4,1987.3,1952.3,-0.005
2020-07-31,1985.9,1973.6,2005.4,1971.4,0.0097
2020-08-03,1986.3,1997.4,2009.5,1975.2,0.0002
2020-08-04,2021,1993.5,2037.7,1982.6,0.0175
2020-08-05,2049.3,2037,2070.3,2027.5,0.014
2020-08-06,2069.4,2055,2081.8,2049,0.0098
2020-08-07,2028,2076.4,2089.2,2024.8,-0.02
2020-08-10,2039.7,2044.8,2060.8,2027.8,0.0058
2020-08-11,1946.3,2038.4,2040.5,1911.3,-0.0458
2020-08-12,1949,1921.6,1961,1874.2,0.0014
2020-08-13,1970.4,1927.3,1974.8,1923,0.011
2020-08-14,1949.8,1963.8,1970,1939.1,-0.0105
2020-08-17,1998.7,1956.4,2000.8,1939.1,0.0251
2020-08-18,2013.1,1993.6,2024.6,1985.2,0.0072
2020-08-19,1970.3,2010.5,2015.6,1930.5,-0.0213
2020-08-20,1946.5,1934.4,1963.1,1928.9,-0.0121
2020-08-21,1947,1955.6,1963.1,1916.6,0.0003
2020-08-24,1939.2,1947.9,1970.3,1930.8,-0.004
2020-08-25,1923.1,1935.9,1944.1,1919.1,-0.0083
2020-08-26,1952.5,1939,1963.4,1908.4,0.0153
2020-08-27,1932.6,1963,1987,1914.7,-0.0102
2020-08-28,1974.9,1937.5,1983,1928.2,0.0219
2020-08-31,1978.6,1973.9,1985.8,1962.3,0.0019
2020-09-01,1978.9,1973.7,2001.2,1969.2,0.0002
2020-09-02,1944.7,1976.8,1980.4,1938.9,-0.0173
2020-09-03,1937.8,1948.9,1956.6,1927.2,-0.0035
2020-09-04,1934.3,1938,1956.6,1921.6,-0.0018
2020-09-06,1940.65,1941.9,1944.3,1937.65,0.0033
2020-09-07,1937.1,1940.7,1947.4,1930.45,-0.0018
2020-09-08,1943.2,1938,1948.3,1911.7,0.0031
2020-09-09,1954.9,1939.4,1959.7,1926.3,0.006
2020-09-10,1964.3,1955.3,1975.2,1948.6,0.0048
2020-09-11,1957.35,1952.55,1963.3,1944.35,-0.0035
